date_time,Voltage_Set,Height
"2026-05-10 11:41:41",7.56484,10.4403
"2026-05-10 11:41:42",7.59768,10.4097
"2026-05-10 11:41:43",7.69483,10.4403
"2026-05-10 11:41:44",7.72412,10.4557
"2026-05-10 11:41:45",7.69174,10.471
"2026-05-10 11:41:46",7.62526,10.4557
"2026-05-10 11:41:47",7.55535,10.4864
"2026-05-10 11:41:48",7.55382,10.4557
"2026-05-10 11:41:49",7.58678,10.4403
"2026-05-10 11:41:50",7.68376,10.4403
"2026-05-10 11:41:51",7.65059,10.4557
"2026-05-10 11:41:52",7.58301,10.4557
"2026-05-10 11:41:53",7.61532,10.4557
"2026-05-10 11:41:54",7.61418,10.425
"2026-05-10 11:41:55",7.57977,10.4557
"2026-05-10 11:41:56",7.64457,10.4557
"2026-05-10 11:41:57",7.61122,10.4557
"2026-05-10 11:41:59",7.57668,10.471
"2026-05-10 11:42:00",7.60903,10.471
"2026-05-10 11:42:01",7.54223,10.4557
"2026-05-10 11:42:02",7.5753,10.471
"2026-05-10 11:42:03",7.60766,10.4403
"2026-05-10 11:42:04",7.54182,10.425
"2026-05-10 11:42:05",7.63893,10.425
"2026-05-10 11:42:06",7.6695,10.4557
"2026-05-10 11:42:07",7.66938,10.4557
"2026-05-10 11:42:08",7.66935,10.4557
"2026-05-10 11:42:09",7.6078,10.4864
"2026-05-10 11:42:10",7.51109,10.4403
"2026-05-10 11:42:11",7.60879,11.6374
"2026-05-10 11:42:12",7.64031,10.425
"2026-05-10 11:42:13",7.64095,10.4403
"2026-05-10 11:42:14",7.61107,10.425
"2026-05-10 11:42:15",7.64259,10.425
"2026-05-10 11:42:16",7.67313,10.425
"2026-05-10 11:42:17",7.67408,10.4557
"2026-05-10 11:42:18",7.67513,10.4557
"2026-05-10 11:42:19",7.55499,10.4557
"2026-05-10 11:42:20",7.61879,10.4557
"2026-05-10 11:42:21",7.59007,10.5171
"2026-05-10 11:42:22",7.65213,10.4403
"2026-05-10 11:42:23",7.65396,10.4557
"2026-05-10 11:42:24",7.6559,10.471
"2026-05-10 11:42:25",7.62869,10.4557
"2026-05-10 11:42:26",7.60122,10.5171
"2026-05-10 11:42:27",7.63367,10.471
"2026-05-10 11:42:28",7.63629,10.4557
"2026-05-10 11:42:29",7.5795,10.471
"2026-05-10 11:42:30",7.61276,10.471
"2026-05-10 11:42:31",7.61597,10.471
"2026-05-10 11:42:32",7.61931,10.5017
